text,label
"On the basis of cost analysis in respect of those units, maximum prices may be prescribed and all other units may be free to fix their prices within this ceiling",5
"On balance, the Hathi Committee was of the view that this particular variant selectivity may be administratively simpler",5
"The Drugs (prices Control) Order, 1979 was made pursuant to this Statement of Policy",3
Paragraph 2(a) of the Drugs,3
prices Control,3
"Order, 1979 defines 'bulk drug' to mean ""any substance including pharmaceutical, chemical, biological or plant product or medicinal gas conforming to pharmacological or other standards accepted under the Drugs and Cosmetics Act, 1940, which is used as such or as in ingredient in any formulations",3
"Formulation"" is defined as follows:- ""Formulation means a medicine processed out of, or containing one or more bulk drugs or drugs, with or without the use of any pharmaceutical aids for internal or external use for, or in the diagnosis, treatment, mitigation or prevention of disease in human beings or animals, but shall not include-- (i) any bona fide Ayurvedic (including Sidha) or Unani (Tibb) Systems of medicine; (ii) any medicine included in the Homoeopathic system of medicine; 865 (iii) any substance to which the provisions of the Drugs and Cosmetics Act, 1940 (XXIII of 1940), do not apply",3
"The expressions ""free reserve"", ""leader price"", ""net-worth"", ""now bulk drug"", ""pooled price,"" ""pre-tax return"", ""retention price"" are defined in the following manner: """"Free reserve"" means a reserve created by appropriation of profits, but does not include reserves provided for contingent liability, disputed claims, goodwill, revaluation, and other similar reserves"". ""'leader price' means a price fixed by the Government for formulations specified in Category I, Category II or Category III of the Third Schedule in accordance with the provisions of paras",3
"10 and 11, keeping in view the cost of or efficiency, or both, of major manufacturers of such formulations",3
"net-worth' means the share capital of a company plus free reserve, if any",3
"new bulk drug' means a bulk drug manufactured within the country, for the first time after the commencement of this Order",3
"Pooled price' in relation to a bulk drug, means the price fixed under para 7",3
pre-tax return' means profits before payment of incometax and sur-tax and includes such other expenses as do not form part of the cost of formulations,3
"retention price' in relation to a bulk drug means the price fixed under paras 4 and 7 for individual manufacturers, or importers, or distributors, or such bulk drugs",3
"The distinction between an essential bulk drug included in the schedule and a bulk drug not so included in the schedule, which was made in 1970 Drugs (prices Control",5
Order was abandoned in the 1979 Order,5
"Bulk drugs were, however, broadly divided into indigenously manufactured bulk drugs, imported bulk drugs and hulk drugs which were both manufactured indigenously as also imported",5
"Paragraph 3 of the 1979 Order enables the Government, with a view to regulating the equitable distribution of any indigenously manufactured bulk drug specified in the first or the second schedule and making it available at a fair price and after making such enquiry as it deems fit, to fix from time to time by notification in the official gazette, the maximum price at which the bulk drug shall be sold",3
Cl,3
"2) of Paragraph 3 provides that while so fixing the price of a bulk drug, the Government may take into account the average cost of production of such bulk drug manufactured by an efficient manufacturer and allow a reasonable return on net worth",3
"By way of an explanation efficient manufacturer is defined to mean ""a manufacturer-(i",3
"Whose production of such bulk drug in relation to the total production of such bulk drug in the country is large, or (ii) who employs efficient technology in the production of such bulk drug",3
"We have already noticed that 'net worth' is defined to mean 'the share capital of a company plus free reserve, if any'. ""Free reserve"" itself is separately defined",3
"It is then prescribed by clause (3)-- ""No person shall sell a bulk drug at a price exceeding the price notified under sub-paragraph 1, plus local taxes, if any payable: provided that until the price of bulk drug is so notified, the price of such bulk drug shall be the price which prevailed immediately before the commencement of this order and the manufacture of such bulk drug at a price exceeding the price which prevailed as aforesaid",3
"This means that until the maximum sale price of an indigenously manufactured bulk drug is fixed under paragraph 3 of the 1979 Order, the price fixed under paragraph 4 of the 1970 order or the price permitted under paragraph 5 of the 1970 order was to be maximum sale price",5
"Paragraph 3(4)(a) requires a manufacturer commencing production of the bulk drug specified in the First or Second Schedule, the price of which has already been notified by the Government, not to sell the bulk drug at a price exceeding the notified price",5
"Paragraph 3(4)(b) provides that where the price of a bulk drug has not been notified by the Government, the manufacturer shall, within 14 days of the commencement of the the production of such bulk drug, make an application to the Government in Form I and intimate the Government the price at which he intends to sell the bulk drug and the Government may, after making such an enquiry as it thinks fit, by order, fix a provisional price at which such bulk drug shall be sold",5
"Paragraph 4 of the 1979 order provides that notwithstanding anything contained in paragraph 3, the Government may, if it considers necessary or expedient so to do for increasing the production of an indigenously manufactured bulk drug specified in the first or second schedule, by order, fix-- ""(a) a retention price of such bulk drug, (b) a common sale price for such bulk drug taking into account the weighted average of the retention price fixed under clause",3
a,3
Paragraph 4 is thus in the nature of an exception to paragraph 3,5
It is meant to provide a fillip to individual manufacturers of bulk drugs whose production it is necessary to increase,5
"Retention price, by its very definition pertains to individual manufacturers",5
"Common sale price, we take it, is the price at which manufacturers whose retentions are fixed may sell the bulk drug despite the maximum sale price fixed under paragraph 3",5
Paragraph 5 deals with the power of the Government to fix maximum sale price of new bulk drugs,3
Paragraph 6 enables the Government to fix the maximum sale price of imported bulk.drugs specified in First and Second Schedules,3
Paragraph 7 deals with the power of the Government to fix retention price and pooled price for the sale of bulk drugs specified in the First and Second Schedules which are both indigenously manufactured and imported,3
Paragraph 9 empowers the Government to direct manufacturers of bulk drugs to sell bulk drugs to manufacturers of formulations,3
Paragraph 10 prescribes a formula for calculating the retail price of formulations,3
"The formula is: ""R.P. = (M.C.+C.C.+P.M.+P.C.) x (1+MU)+ E.D. 100 ""R.P."" means retail price",3
"M.C."" means material cost and includes the cost of drugs and other pharmaceutical aids used including overages, if any, and process loss thereon in accordance with such norms as may be specified by the Government from time to time by notification in the official Gazette in this behalf",3
C.C.'? means conversion cost worked out in accordance with such norms as may be specified by the Government from time to time by notification in the official Gazettee in this behalf,3
"P.M."" means the cost of packing material including process loss thereon worked out in accordance with such norms as may be specified by the Government from time to time by notifi- cation in the official Gazette in this behalf",3
"P.C."" means packing charges worked out in accordance with such norms as may be specified by the Government from time to time by notification in the official Gazette in this behalf",3
"M.U."" means make-up referred to in para",3
"E.D."" means excise duty",3
Paragraph 11 explains what 'Mark-up' means,3
Paragraph 12 empowers the Government to fix leader prices of formulations of categories,3
I and II specified in the third schedule,3
Paragraph 13 empowers the Government to fix retail price of formulations specified in category III of third schedule,3
Paragraph 14 contains some general provisions regardingprices of formulations,3
Paragraph 15 empowers the Government to revise prices of formulations,3
"Paragraph 16 provides that where any manufacturer, importer or distributor of any bulk drug or formulation fails to furnish information as required under the order within the time specified therein, the Government may, on the basis of such information as may be available with it, by order, fix a price in respect of such bulk drug or formulation as the case may be",3
"Paragraph 17 requires the Government to maintain the Drugs Prices Equalization Account to which shall be credited, by the manufacturer, among other items, ""the excess of the common selling price or, as the case may be, pooled price over his retention price",3
"It is provided that the amount credited to the Drugs Prices Equalization Account shall be spent for paying to the manufacturer, ""the shortfall between his retention price and the common selling price or as the case may be, the pooled price",3
"Paragraph 27 enables any person aggrieved by any notification or order under paragraphs 3, 4, 5, 6, 7, 9, 12, 13, 14, 15 or 16 to apply to the Government for a review of the notification or order within fifteen days of the date of the publication of the notification in the official Gazette, or, as the case may be, the receipt of the order by him",3
Bulk drugs constituting categories,3
I and II are enumerated in the First Schedule,3
Bulk drugs constituting category III are enumerated in the Second Schedule,3
"Formulations constituting categories I, II and III are enumerated in the Third Schedule",3
The Fourth Schedule prescribes the various forms referred to in the different paragraphs of the Drugs (prices Control) Order,3
"Form No. 1 which is referred to in paragraphs 3(4), 5 and 8(1) is titled ""Form of application for fixation or revision of prices of bulk drug",3
"The several columns of the Form provide for various particulars to be furnished and item 18 requires the applicant to furnish ,""the cost of production of the bulk drug as per proforma (attached) duly certified by a practising Cost/Chartered Accountant",3
"The 'proforma' requires particulars of costdata, such as, raw materials, utilities, conversion cost, total cost of production, interest on borrowings, minimum bonus, packing, selling expenses, transport charges, transit insurance charges, total cost of sales, selling price, existing price or notional or declared prices, etc",3
to be furnished,3
"A note at the end of the proforma requires the exclusion from cost certain items of expenses, such as, bonus in excess of statutory minimum, bad debts and provisions, donations and charities, loss/gain on sale of assets, brokerage and commission, expenses not recognised by income tax authorities and adjustments relating to previous years",3
"Shri G. Ramaswamy, learned Additional Solicitor General on behalf of the Union of India, submitted that the fixation of maximum price under paragraph 3 of the Drugs (prices Control",2
"Order was a legislative activity and, therefore, not subject to any principle of natural justice",2
He urged that relevant information was required to be furnished and was indeed furnished by all the manufacturers in the prescribed form as required by paragraph 3(4) of the Drugs (prices Control) Order,2
"This information obtained from the various manufacturers was taken into account and a report was then obtained from the Bureau of Industrial Costs and Prices, a high-powered expert body specially constituted to undertake the study of industrial cost structures and pricing problems and to advise the Government",2
It was only thereafter that notifications fixing the prices were issued,2
He further submitted that paragraph 27 of the Central Order gave a remedy to the manufacturers to seek a review of the order fixing the maximum price under paragraph 3,2
"The review contemplated by paragraph 27 in so far as it related to the notification under paragraph 3, it was submitted by the learned Additional Solicitor General, did not partake the character of a judicial or quasi-judicial proceeding",2
"He urged that the manufacturers had invoked the remedy by way of review, but before the applications for review could be dealt with, they rushed to the court with the writ petitions out of which the appeal and the special leave petitions arise",2
He urged that the Government had always been ready and wilting to give a proper hearing to the parties and in fact gave them a heating in connection with their review applications,2
The grievance of the manufacturers in the writ petitions that they were not furnished the details of the basis of the price fixation was not correct since full information was furnished at the time of the hearing of the review applications when the matter underwent thorough and detailed discussion between the parties and the Government as well as the Bureau of Industrial Costs and Prices,2
"The submission of Shri Anil Diwan, learned counsel for the respondents was that unlike other price control legislations, the Drugs (prices Control) Order ,was designed to induce better production by providing for a fair return to the manufacturer",2
"Reference was made to the Hathi Committee report which had recommended a return of 12 to 14% post tax return on equity, that is, paid up capital plus reserves and the 'Statement on Drug Policy' which mentioned that ceiling prices may be determined by taking into account production costs and a reasonable return",2
"Great emphasis was laid on the second clause of paragraph 3 of the 1979 Order which provides that in fixing the price of a bulk drug, the Government may take into account the average cost of production of such bulk drug manufactured by an efficient manufacturer and allow a reasonable return on networth",2
"It was submitted that the provision for an enquiry preceding the determination of the price of a bulk drug, the prescription in paragraph 3 cl",2
"2 that the average cost of production of the drug manufactured by an efficient manufacturer should be taken into account and that a reasonable return on networth should be allowed and the provision for a review of the order determining the price, established that price-fixation under the Drugs (prices Control",2
Order 2979 was a quasijudicial activity obliging the observance of the rules of natural justice,2
"The suggestion of the learned counsel was that the nature of the review under paragraph 27 was so apparently quasi-judicial and that the need to know the reasons for the order sought to be reviewed was so real if the manufacturer was effectively to exercise his right to seek the quasijudicial remedy of review, that by necessary implication it became obvious that the Order fixing the maximum price must be considered to be quasijudicial and not legislative in character",2
"The provision for enquiry in the first clause of paragraph 3 and the prescription of the matters to be taken into account in the second clause of paragraph 3 further strengthened the implication, according to the learned counsel",2
"It was contended that in any case, whatever be the nature of the enquiry and the order contemplated by paragraph 3, the review for which provision made by paragraph 27 was certainly of a quasijudicial character and, therefore, it was necessary that the manufacturers should be informed of the basis for the fixation of the price and furnished with details of the same in order that they may truly and effectively avail themselves of the remedy of review",2
"If that was not done, the remedy would become illusory",2
It was argued with reference to various facts and figures that the price had been fixed in an arbitrary manner and the Government was not willing to disclose the basis on which the prices were fixed on the pretext that it may involve disclosure of matters of confidential nature,2
It was stated that the applications of the manufacturers for review of the notifications fixing the prices had not been disposed of for years though time was really of the very essence of the matter,2
The prices of formulations were dependent on the prices of drugs and it was not right that prices of formulations should have been fixed even before the applications for review against the notifications fixing the price of bulk drugs were disposed of,2
It was suggested that the delay in disposing of the review applications had the effect of rendering the original notifications fixing the prices unreal and out of date and liable to be struck down on that ground alone,2
"We are unable to agree with the submissions of the learned counsel for the respondents either with regard to the applicability of the principles of natural justice or with regard to the nature and the scope of the enquiry and review contemplated by paragraphs 3 and 27 while making our preliminary observations, we pointed out that price fixation is essentially a legislative activity though in rare circumstances, as in the case of a compulsory sale to the Government or its nominee, it may assume the character 'of an administrative or quasijudicial activity",5
Nothing in the scheme of the Drugs (prices Control,5
Order induces us to hold that price fixation under the Drugs (prices Control,5
"Order is not a legislative activity, but a quasi-judicial activity which would attract the observance of the principles of natural justice",5
"Nor is there anything in the scheme or the provisions of the Drugs (prices Control) Order which otherwise contemplates the observance of any principle of natural justice or kindred rule, the non-observance of which would give rise to a cause of action to a suitor",5
What the order does contemplate however is 'such enquiry' by the Government 'as it thinks fit,5
"A provision for 'such enquiry' as it thinks fit' by a subordinate legislating body, we have explained earlier, is generally an enabling provision to facilitate the subordinate legislating body to obtain relevant information from any source and it is not intended to vest any right in any body other than the subordinate legislating body",5
"In the present case, the enquiry contemplated by paragraph 3 of Drugs (prices Control",5
"Order is to be made for the purposes of fixing the maximum price at which a bulk drug may be sold, with a view to regulating its equitable distribution and making it available at a fair price",5
The primary object of the enquiry is to secure the bulk drug at a fair price for the benefit of the ultimate consumer an object designed to fulfil the mandate of Art,5
39(b) of the Constitution,5
It is primarily from the consumer public's point of view that the Government is expected to make its enquiry,5
The need of the consumer public is to be ascertained and making the drug available to them at a fair price is what it is all about,5
The enquiry is to be made from that angle and directed towards that end,5
"So, information may be gathered from whatever source considered desirable by the Government",5
"The enquiry, obviously is not to be confined to obtaining information from the manufacturers only and indeed must go beyond",5
"However, the interests of the manufacturers are not to be ignored",5
"In fixing the price of a bulk drug, the Government is expressly required by the Order to take into account the average cost of production of such bulk drug manufactured by 'an efficient manufacturer' and allow a reasonable return on 'net worth",5
"For this purpose too, the Government may gather information from any source including the manufacturers",5
Here again the enquiry by the Government need not be restricted to 'an efficient manufacturer' or some manufacturers; nor need it be extended to all manufacturers,5
What is necessary is that the average cost of production by 'an efficient manufacturer' must be ascertained and a reasonable return allowed on 'net worth,5
Such enquiry as it thinks fit is an enquiry in which information is sought from whatever source considered necessary by the enquiring body and is different from an enquiry in which an opportunity is required to be given to persons likely to be affected,5
The former is an enquiry leading to a legislative activity while the latter is an enquiry which ends in an administrative or quasi-judicial decision,5
The enquiry contemplated by paragraph 3 of the Drug (Prices Control,5
Order is an enquiry of the former character,5
"The legislative activity being a subordinate or delegated legislative activity, it must necessarily comply with the statutory conditions if any, no more and no less, and no implications of natural justice can be read into it unless it is a statutory condition",5
"Notwithstanding that the price fixation is a legislative activity, the subordinate legislation had taken care here to provide for a review",5
"The review provided by paragraph 27 of the order is akin to a post decisional hearing which is sometimes afforded after the making of some administrative orders, but not truly so",5
It is a curious amalgam of a hearing which occasionally precedes a subordinate legislative activity such as the fixing of municipal rates etc,5
that we mentioned earlier and a post-decision hearing after the making of an administrative or quasi-judicial order,5
"It is a hearing which follows a subordinate legislative activity intended to provide an opportunity to affected persons such as the manufacturers, the industry and the consumer public to bring to the notice of the subordinate legislating body the difficulties or problems experienced or likely to be experienced by them consequent on the price fixation, whereupon the Government may make appropriate orders",5
Any decision taken by the Government cannot be confined to the individual manufacturer seeking review but must necessarily affect all manufacturers of the bulk drug as well as the consumer public,5
Since the maximum price of a bulk drug is required by paragraph 3 to be notified any fresh decision taken in the proceeding for review by way of modification of the maximum price has to be made by a fresh notification fixing the new maximum price of the bulk drug,5
"In other words, the review if it is fruitful must result in fresh subordinate legislative activity",5
The true nature of the review provided by paragraph 27 in so far as it relates to the fixation of maximum price of bulk drugs under paragraph 3 leader price and prices of formulations under paragraphs 12 and 13 is hard to define,5
"It is difficult to give it a label and to fit it into a pigeon-hole, legislative, administrative or quasi-judicial",5
Nor is it desirable to seek analogies and look to distant cousins for guidance,5
"From the scheme of the Control Order and the context and content of paragraph 27, the Review in so far as it concerns the orders under paragraph 3, 12 and 13 appears to be in the nature of a legislative review of legislation, or more precisely a review of subordinate legislation by a subordinate legislating body at the instance of an aggrieved person",5
"Once we have ascertained the nature and character of the review, the further question regarding the scope and extent of the review is not very difficult to answer",5
The reviewing authority has the fullest freedom and discretion to prescribe its own procedure and consider the matter brought before it so long as it does not travel beyond the parameters prescribed by paragraph 3 in the case of a review against an order under paragraph 3 and the respective other paragraphs in the case of other orders,5
"But whatever procedure is adopted, it must be a procedure tuned to the situation",5
"Manufacturers of any bulk drug are either one or a few in number and generally they may be presumed to be well informed persons, well able to take care of themselves, who have the assistance of Accountants, Advocates and experts to advise and espouse their cause",5
In the context of the Drug industry with which we are concerned and in regard to which the Control Order is made we must proceed on the basis that the manufacturers of bulk drugs are generally persons who know all that is to be known about the price fixed by the Government,5
"From the legislative nature of the activity of the Government, it is clear that the Government is under no obligation to make any disclosure of any information received and considered by it in making the order but in order to render effective the right to seek a review given to an aggrieved person we think that the Government, if so requested by the aggrieved manufacturer is under an obligation to disclose any relevant information which may reasonably be disclosed pertaining to 'the average cost of production of the bulk drug manufactured by an efficient manufacturer' and 'the reasonable return on net worth",5
"For example, the manufacturer may require the Government to give information regarding the particulars detailed in Form No. 1 of the Fourth Schedule which have been taken into account and those which have been excluded",5
The manufacturer may also require to be informed the elements which were taken into account and those which were excluded in assessing the 'free reserves' entering into the calculation of 'net worth,5
These particulars which he may seek from the Government are mentioned by us only by way of illustration,5
He may seek any other relevant information which the Government shall not unreasonably deny,5
"That we think is the nature and scope of the review contemplated by Paragraph 27 in relation to orders made under Paragraphs 3, 12 and 13",5
"On the question of the scope of a Review, the learned counsel for the respondents invited our attention to Vrajlal Manilal & Co. v. Union of India & Anr., [1964] 7 SCR 97 1964 Indlaw SC 194; Shivaji Nathubhai v. Union of India & Ors., [1960] 2 SCR 775 1960 Indlaw SC 430; Maneka Gandhi, [1978] 2 SCR 621 1978 Indlaw SC 212; Swadeshi Cotton Mills, [1981] 2 SCR 533 1981 Indlaw SC 349; and Liberty Oil Mills",2
1984] 3 SCR 676 1984 Indlaw SC 326,2
We are afraid none of these cases is of any assistance to the correspondence since the court was not concerned in any of those cases with a review of subordinate legislation by the subordinate legislating body,2
In Vrajlal Manilal & Co. v. Union of India & Anr. 1964 Indlaw SC 194 (supra) the court held that the Union of India when disposing of an application for review under Rule 59 of the Mines Concession Rules functioned as a quasi-judicial authority and was bound to observe the principles of natural justice,4
"The decision rendered without disclosing the report of the State Government and without affording reasonable opportunity to the appellants to present their case was contrary to natural justice was therefore, void",4
"In ShivaIi Nathubhai v. Union of India & Ors.,1960 Indlaw SC 430 (supra) it was decided by the court that the power of review granted to the Central Government under Rule 54 of the Mineral Concession Rules required the authority to act judicially and its decision would be a quasi-judicial act and the fact that Rule 54 gave power to the Central Government to pass such order as it may deem 'just and proper' did not negative the duty to act judicially",4
"In Maneka Gandhi's case where Bhagwati, J. while expounding on natural justice pointed out that in appropriate cases where a pre-decisional hearing was impossible, there must atleast be a post-decisional hearing so as to meet the requirement of the rule audi alteram partem",4
"In Swadeshi Cotton Mills, it was observed that in cases where owing to the compulsion of the fact situation or the necessity of taking speedy action, no pre-decisional hearing is given but the action is followed soon by a full post-decisional hearing to the person affected, there is in reality no exclusion of the audi alteram partem rule",4
It is no adaptation of the rule to meet the situational urgency,4
"In Liberty Oil Mills v. Union of India 1984 Indlaw SC 326, (supra) the question arose whether clause 8B of the Import Control Order which empowered the Central Government or the Chief Controller to keep in abeyance applications for licences or allotment of imported goods where any investigation is pending into an imported goods where any investigation is pending into an allegation mentioned in cl",4
8 excluded the application of the principles of natural justice,4
The court pointed out that it would be impermissible to interpret a statutory instrument to exclude natural justice unless the language of the instrument left no option to the court,4
"As we said, these cases have no application to a review of subordinate legislation by the subordinate legislating body at the instance of a party",4
We mentioned that the price fixed by the Government may be questioned on the ground that the considerations stipulated by the order as relevant were not taken into account,5
"It may also be questioned on any ground on which a subordinate legislation may be questioned, such as, being contrary to constitutional or other statutory provisions",5
It may be questioned on the ground of a denial of the right guaranteed by Art,5
"14 if it is arbitrary, that is, if either the guidelines prescribed for the determination are arbitrary or if, even though the guidelines are not arbitrary, the guidelines are worked in an arbitrary fashion",5
There is no question before us that paragraph 3 prescribes any arbitrary guideline,5
"It was, however, submitted that the guidelines were not adhered to and that facts and figures were arbitrarily assumed",5
We do not propose to delve into the question whether there has been any such arbitrary assumption of facts and figures,5
"We think that if there is any grievance on that score, the proper thing for the manufacturers to do is bring it to the notice of the Government in their applications for review",5
The learned counsel argued that they were unable to bring these facts to the notice of the Government as they were not furnished the basis on which the prices were fixed,5
"On the other hand, it has been pointed out in the counter-affidavits filed on behalf of the Government that all necessary and required information was furnished in the course of the hearing of the review applications and",5
there was no justification for the grievance that particulars were not furnished,5
We are satisfied that the procedure followed by the Government in furnishing the requisite particulars at the time of the hearing of the review applications is sufficient compliance with the demands of fair play in the case of the class of persons claiming to be affected by the fixation of maximum price under the Drugs (prices Control) Order,5
"As already stated by us, manufacturers of bulk drugs who claim to be affected by the Drugs (prices Control",5
"Order, belong to a class of persons who are well and fully informed of every intricate detail and particular which is required to be taken into account in determining the price",5
"In most cases, they are the sale manufacturers of the bulk drug and even if they are not the sole manufacturers, they belong to the very select few who manufacture the bulk drug",5
It is impossible to conceive that they cannot sit across the table and discuss item by item with the reviewing authority unless they are furnished in advance full details and particulars,5
The affidavits filed on behalf of the Union of India show that the procedure which is adopted in hearing the review applications is to discuss across the table the various items that have been taken into account,5
We do not consider that there is anything unfair in the procedure adopted by the Government,5
If necessary it is always open to the manufacturers to seek a short adjournment of the hearing of the review application to enable them to muster more facts and figures on their side,5
Indeed we find that the hearing given to the manufacturers is often protected,5
As we said we do not propose to examine this question as we do not want to constitute ourselves into a court of appeal over the Government in the matter of price fixation,5
he learned counsel argued that there were several patent errors which came to light during the course of the hearing in the High Court,2
"He said that obsolete quantitative usages had been taken into consideration, proximate cost data had been ignored and the data relating to the year ending November, 1976 had been adopted as the basis",2
"It was submitted that there were errors in totalling, errors in the calculation of prices of utilities, errors in the calculation of net-worth and many other similar errors",2
"As we pointed out earlier, these are all matters which should legitimately be raised in the review application, if there is any substance in them",5
These are not matters for investigation in a petition under Art,5
226 of the Constitution or under Art,5
32 of the Constitution,5
"Despite the pressing invitation of Shri Diwan to go into facts and figures and his elaborate submissions based on facts and figures, we have carefully and studiously refrained from making any reference to such facts and figures as we consider it outside our province to do so and we do not want to set any precedent as was supposed to have been done in Premier Automobiles though it was not so done and, therefore, needed explanation in later cases",5
"One of the submissions of Shri Diwan was that in calculating ""net-worth"" the cost of new works in progress and the amount invested outside the business were excluded from 'free reserves' and that such exclusion could not be justified on any known principle of accountancy",2
We think that the question has to be decided with reference to the definition of 'free reserve' in paragraph 2(g) of the Control Order and not on any assumed principle of accountancy,5
This is also a question which may be raised before the Government in the review application,5
"Referring to the 'proforma' attached to Form No. 1 of the Fourth Schedule in which are set out several items which have to be taken into account in assessing the cost of production, the learned counsel attacks the notes at the end of Item No. 14 which mentions the various items of expenses to be excluded in ascertaining the cost",5
"The notes is as follows:- ""Notes:-(i) Items of expenses to be excluded from costs-- a) Bonus in excess of statutory minimum",5
b) Bad debts and provisions,5
c) Donations and charities,5
d) Loss/Gain on sale of assets,5
e) Brokerage and commission,5
"f) Expenses not recognized by Income-tax authorities (salary/prequisities, advertisements, etc",5
g) Adjustments relating to previous years,5
"In particular, he argued that Item (a) 'bonus in excess of statutory minimum' should not have been excluded so also items of expenditure coming under the other heads (b) to (g) which had been allowed by Income-tax authorities as legitimate expenses",2
His submission was that where bonus in excess of statutory minimum was payable under the provisions of the Bonus Act there was no option left to the manufacturer not to pay the excess bonus,2
"Similarly where expenses have been legitimately incurred and allowed by Income-tax authorities, there was no justification for excluding those items of expenditure from the cost",2
We do not agree with the submission,2
It was open to the subordinate legislating body to prescribe and adopt its own mode of ascertaining the cost of production and the items to be included and excluded in so doing,5
The subordinate legislating body was under no obligation to adopt the method adopted by the Income-tax authorities in allowing expenses for the purpose of ascertaining income and assessing it,5
There may be many items of business expenditure which may be allowed by Income-tax authorities as legitimate expenses but which can never enter the cost of production,5
"So long as the method prescribed and adopted by the subordinate legislating body is not arbitrary and opposed to the principal statutory provisions, it cannot be legitimately questioned",5
"Another submission of the learned counsel relating to the norms for conversion costs, packing charges and process loss of raw materials and packing materials required to the notified for the purpose of calculating retail prices of formulations",2
"The argument, for example, was that there should be a more scientific formula in regard to conversion cost and not, as was done, so many rupees and paise per thousand capsules or one litre of liquid",2
It is open to the subordinate legislating authority to adopt a rough and ready but otherwise not unreasonable formula rather than a needlessly intricate so-called scientific formula,2
We are unable to say that the subordinate legislating authority acted unreasonably in prescribing the norms in the manner it has done,5
"While on the question on formulations, we would like to refer to the ""Oration"" of Dr. N.H. Antia at the 24th Annual Convocation of the National Academy of Medical Sciences where he posed the question: ""Why do we produce 60,000 formulations of drugs worth Rs.2,500 crores which reach only 20% of the population when WHO recommends only 258 drugs and Rs.750 crores worth would suffice for all our people if used in an ethical manner",5
A general submission of the learned counsel was that the price of formulations should not have been prescribed until the review application filed by the manufacturer in regard to the patent bulk drugs was disposed of,2
"He submitted that the price of a formulation was dependant on the price of the bulk drug and it was, therefore, not right to fix the price of formulation when the price of bulk drug was in question in the review application and there was a prospect of the price of the bulk drug being increased",2
We do not see any force in the submission,5
We think that it is the necessary duty of the Government to proceed to fix the retail price of a formulation as soon as the price of the parent bulk drug is fixed,5
"Price fixation of a formulation is no doubt dependant on the price of the bulk drug, but it is not to await the result of a review application which in the end may turn out to be entirely without substance",5
"If a review application is allowed and the price of the bulk drug is raised and if in the meanwhile, the formulation had been ordered to be sold at a low price, it may result in considerable loss to the manufacturer",5
"But on the other hand, if the review application turns out to be entirely without substance and has to be rejected and if in the meanwhile the formulation is allowed to be sold at a higher price, the consumer public suffers",5
"hus, the ups and downs of commerce are inevitable and it is not possible to devise a fool proof system to take care of every possible defect and objection",5
It is certainly not a matter at which the court could take a hand,5
All that the court may do is to direct the Government to dispose of the review application expeditiously according to a time-bound programme,5
All that the Government may do is to dispose of the review application with the utmost expedition,5
"But as we perceive the public interest, it is necessary that the price of formulation should be fixed close on the heels of the fixation of bulk drug price",5
56,5
Another submission of Shri Diwan was that there was considerable delay in the disposal of the review applications by the Government and that even now no orders had been passed in several cases,5
"Accordingly to the learned counsel, the very delay in the disposal of review applications was sufficient to vitiate the entire proceeding and scheme of price fixation",5
"According to the learned counsel, the price of a bulk drug is dependant on many variable factors which keep changing very fast",5
"If time is allowed to lapse whatever price is fixed, it soon becomes out of date",5
If review applications are not disposed of expeditiously the notifications fixing the prices must be struck down as having become obsolete,5
It is difficult to agree with these propositions,5
It is true that the price of a bulk drug is dependent on innumerable variables,5
But it does not follow that the notification fixing the maximum price must necessarily be struck down as obsolete by the mere passage of time,5
"We agree that applications for review must be dealt with expeditiously and whenever they are not so dealt with, the aggrieved person may seek a mandamus from the court to direct the Government to deal with the review application within a time framework",5
"We notice that in all these matters, the High Court granted stay of implementation of the notifications fixing the maximum prices of bulk drugs and the retail prices of formulations",5
"We think that in matter of this nature, where prices of essential commodities are fixed in order to maintain or increase supply of the commodities or for securing the equitable distribution and availability at fair prices of the commodity, it is not right that the court should make any interim order staying the implementation of the notification fixing the prices",5
We consider that such orders are against the public interest and ought not to be made by a court unless the court is satisfied that no public interest is going to be served,5
"In the present case, on ex-parte interim order was made on April 20, 1981 in the following terms: ""In the meanwhile on the petitioners' giving an undertakings to maintain prices both for bulk and formulation, as were prevailing prior to the impugned notification we stay implementation of the impugned bulk drug prices as well as formulation prices",1
"Thereafter on November 25, 1981, a further order was made to the following effect: ""After hearing learned counsel and with their consent, and arrangement has been worked out as on interim measure",1
"We, therefore, confirm till further orders the interim order made by us on April 20, 1981",1
"The terms of the said order, that is on the undertaking given on behalf of the petitioners to maintain status quo on the prices prevailing prior to the issue of the impugned notification, the petitioners, through their counsel further given an undertaking to this court that, in case the petition is dismissed and the rule is discharged, the petitioners shall within eight weeks of the dismissal of the petition by this court, deposit in this court the difference in the prices of the formulations in question for being ...... equalization account",1
"The petitioners, through their counsel further given an undertaking that in this court the petitioners would not contend or challenge the said amount if deposited, is not liable to be deposited under any law whatsoever",1
It is made clear that the undertaking is without prejudice to the petitioners' right to take appropriate directions from the Supreme Court if so advised in this regard,1
"No doubt the order as made on November 25, 1981 has the manufacturers On terms, but the consumer public has been left high and dry",5
Their interests have in no way been taken care of,5
"In matters of fixation of price, it is the interest of the consumer public that must come first and any interim order must take care of that interest",5
It was argued by the learned counsel that the undertaking given by the parties lapsed with the disposal of the writ petition by the High Court and that it could no longer be enforced,2
We do not agree with this submission,5
